Generation,Best Fitness
0,-4.743748537163252
1,-4.743748537163252
2,-4.743748537163252
3,-4.743748537163252
4,-4.743748537163252
5,-4.743748537163252
6,-4.743748537163252
7,-4.743748537163252
8,-4.743748537163252
9,-4.743748537163252
10,-4.743748537163252
11,-4.743748537163252
12,-4.743748537163252
13,-4.743748537163252
14,-4.743748537163252
15,-4.743748537163252
