Generation,Best Fitness
0,-2.477641658587059
1,-2.477641658587059
2,-2.477641658587059
3,-14.121447254738243
4,-14.121447254738243
5,-14.388319952223004
6,-14.388319952223004
7,-14.388319952223004
8,-14.388319952223004
9,-14.538319952223004
10,-14.538319952223004
11,-14.538319952223004
12,-14.538319952223004
13,-14.538319952223004
14,-14.538319952223004
15,-14.538319952223004
16,-14.538319952223004
17,-14.538319952223004
18,-14.538319952223004
