Generation,Best Fitness
0,-2.36126378201918
1,-1.4413558345285753
2,-2.29991524261275
3,-2.29991524261275
4,-2.29991524261275
5,-2.29991524261275
6,-2.958391574202309
7,-2.958391574202309
8,-2.958391574202309
9,-2.958391574202309
10,-3.1141720946069844
11,-3.1141720946069844
12,-3.1141720946069844
13,-3.114172094606986
14,-3.114172094606988
15,-3.3141720946069877
16,-4.518831770876157
17,-4.518831770876157
18,-4.518831770876157
19,-4.518831770876157
20,-4.518831770876157
