Generation,Best Fitness
0,-14.88836180255976
1,-14.88836180255976
2,-14.88836180255976
3,-14.88836180255976
4,-14.88836180255976
5,-14.88836180255976
6,-14.88836180255976
7,-14.88836180255976
8,-14.88836180255976
9,-14.88836180255976
10,-14.88836180255976
11,-14.88836180255976
12,-14.88836180255976
13,-14.88836180255976
14,-14.88836180255976
15,-14.88836180255976
