Generation,Best Fitness
0,-2.043437899162346
1,-2.500314136832605
2,-2.500314136832605
3,-2.500314136832605
4,-2.500314136832605
5,-2.500314136832605
6,-2.500314136832605
7,-2.500314136832605
8,-2.500314136832605
9,-2.500314136832605
10,-3.210402567158692
11,-3.210402567158692
12,-4.105904527590493
13,-4.105904527590493
14,-4.105904527590493
15,-4.105904527590493
16,-4.105904527590493
