Fitness,Total Reactions,Length,Net_count,Net_Tox,Network_yield,Gibbs
16.655484629126775,16,7,9.551190476190477,12.14887933408653,0.4657690202517793,57.500411627639295
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
305.2882515705474,14,7,8.85,22.471838491116326,-999,-7.805580638379172
301.7271734155307,9,5,5.95,2.577527817410383,-999,-1.3666607397570374
301.85876172354006,21,8,12.730654761904761,1.0657874018935707,-999,-9.367960927050476
302.1228903367566,11,5,7.3225,6.62473194708482,-999,-5.494030263301678
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
305.85949175197317,29,11,17.174633838383837,14.852333537606844,-999,-9.816825535316603
313.36146980101404,10,7,6.642857142857143,0.8426516631453853,-999,57.500411627639295
307.80567894163926,32,10,19.427222222222223,12.754222114620159,-999,-1.3666607397570374
303.149000185884,18,6,10.954166666666666,12.708008063536228,-999,-11.894257134116092
299.91386217333,10,5,6.27,1.0657874018935707,-999,-9.401476535243589
318.14598592251696,27,10,17.348333333333333,8.70701798494572,-999,57.500411627639295
314.16969503186704,13,8,8.180357142857144,2.577527817410383,-999,57.500411627639295
308.87099728416433,22,9,13.874285714285715,24.67703954542628,-999,0.3665183039668891
16.655484629126775,16,7,9.551190476190477,12.14887933408653,0.4657690202517793,57.500411627639295
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
305.2882515705474,14,7,8.85,22.471838491116326,-999,-7.805580638379172
301.7271734155307,9,5,5.95,2.577527817410383,-999,-1.3666607397570374
301.85876172354006,21,8,12.730654761904761,1.0657874018935707,-999,-9.367960927050476
302.1228903367566,11,5,7.3225,6.62473194708482,-999,-5.494030263301678
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
305.85949175197317,29,11,17.174633838383837,14.852333537606844,-999,-9.816825535316603
313.36146980101404,10,7,6.642857142857143,0.8426516631453853,-999,57.500411627639295
307.79817894163926,32,10,19.40222222222222,12.754222114620159,-999,-1.3666607397570374
303.149000185884,18,6,10.954166666666666,12.708008063536228,-999,-11.894257134116092
299.91386217333,10,5,6.27,1.0657874018935707,-999,-9.401476535243589
318.15048592251696,27,10,17.363333333333333,8.70701798494572,-999,57.500411627639295
314.16969503186704,13,8,8.180357142857144,2.577527817410383,-999,57.500411627639295
308.87099728416433,22,9,13.874285714285715,24.67703954542628,-999,0.3665183039668891
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
303.149000185884,18,6,10.954166666666666,12.708008063536228,-999,-11.894257134116092
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
16.655484629126775,16,7,9.551190476190477,12.14887933408653,0.4657690202517793,57.500411627639295
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
16.655484629126775,16,7,9.551190476190477,12.14887933408653,0.4657690202517793,57.500411627639295
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
16.655484629126775,16,7,9.551190476190477,12.14887933408653,0.4657690202517793,57.500411627639295
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
2.795515269326732,11,5,7.0375,4.889855792819823,0.06791247095275,-1.3666607397570374
308.0767910460038,30,12,19.729545454545452,10.41241773264585,-999,1.8772193155550347
2.440929339480602,12,6,7.680000000000001,7.733898466604476,0.1324530651340999,-6.850572171500317
