Generation,Best Fitness
0,-2.302656249999996
1,-2.302656249999996
2,-2.3026562500000054
3,-2.3026562500000054
4,-2.3026562500000054
5,-2.3026562500000054
6,-2.3026562500000054
7,-2.3026562500000054
8,-2.3026562500000054
9,-2.3026562500000054
10,-2.5371022727272927
