Generation,Best Fitness
0,0.6376333509062615
1,0.6376333509062615
2,0.619081783152724
3,0.619081783152724
4,0.619081783152724
5,0.619081783152724
6,0.619081783152724
7,0.619081783152724
8,0.619081783152724
9,0.619081783152724
10,0.619081783152724
11,0.619081783152724
12,0.619081783152724
13,0.619081783152724
14,0.619081783152724
15,0.619081783152724
16,0.619081783152724
17,0.619081783152724
18,0.619081783152724
19,0.619081783152724
20,0.619081783152724
