Fitness,Total Reactions,Length,Net_count,Net_Tox,Network_yield,Gibbs
2.9107758697782256,16,14,8.327272727272728,2.9107758697782256,0.3591456736035048,-5.6593534654825675
1.7306909122535383,8,8,4.0,1.7306909122535383,0.8072932330827071,-6.588793475730846
7.378306030502539,18,12,9.2375,7.378306030502539,0.47736445783132503,-6.977364564411191
3.465567066518536,6,6,3.0,3.465567066518536,0.7901204819277128,-14.88836180255976
15.211630145144174,5,4,2.5,15.211630145144174,0.7901204819277117,-10.140426439339876
3.465567066518536,6,6,3.0,3.465567066518536,0.8004436860068264,-7.09523046202563
3.465567066518536,13,11,6.65,3.465567066518536,0.6003327645051197,-2.0446939054835633
4.6456520240432235,15,13,7.827272727272727,4.6456520240432235,0.35914567360350486,-5.6593534654825675
7.633773373550074,19,13,10.191558441558442,7.633773373550074,-999,123.31561662680753
6.298720722680079,9,7,4.5375,6.298720722680079,0.740737951807229,-8.563326539802176
8.42300862463618,20,14,10.384285714285713,8.42300862463618,0.28406712564543946,123.31561662680753
3.8564167729571164,8,7,4.0,3.8564167729571164,0.7901204819277121,-14.88836180255976
3.8512097608345104,13,12,6.8,3.8512097608345104,0.3950602409638559,57.212202115700535
2.9107758697782256,11,9,5.8428571428571425,2.9107758697782256,0.3386230636833049,40.08815443388471
7.862454989937973,4,4,2.0,7.862454989937973,0.7901204819277087,-6.624901140263805
2.9107758697782256,16,14,8.327272727272728,2.9107758697782256,0.3591456736035048,-5.6593534654825675
1.7306909122535383,8,8,4.0,1.7306909122535383,0.8072932330827071,-6.588793475730846
7.378306030502539,18,12,9.2375,7.378306030502539,0.47736445783132503,-6.977364564411191
3.465567066518536,6,6,3.0,3.465567066518536,0.7901204819277128,-14.88836180255976
15.211630145144174,5,4,2.5,15.211630145144174,0.7901204819277117,-10.140426439339876
3.465567066518536,6,6,3.0,3.465567066518536,0.8004436860068264,-7.09523046202563
3.465567066518536,13,11,6.65,3.465567066518536,0.6003327645051197,-2.0446939054835633
4.6456520240432235,15,13,7.827272727272727,4.6456520240432235,0.35914567360350486,-5.6593534654825675
7.633773373550074,19,13,10.191558441558442,7.633773373550074,-999,123.31561662680753
6.298720722680079,9,7,4.5375,6.298720722680079,0.740737951807229,-8.563326539802176
8.42300862463618,20,14,10.384285714285713,8.42300862463618,0.28406712564543946,123.31561662680753
3.8564167729571164,8,7,4.0,3.8564167729571164,0.7901204819277121,-14.88836180255976
3.8512097608345104,13,12,6.8,3.8512097608345104,0.3950602409638559,57.212202115700535
2.9107758697782256,11,9,5.8428571428571425,2.9107758697782256,0.3386230636833049,40.08815443388471
7.862454989937973,4,4,2.0,7.862454989937973,0.7901204819277087,-6.624901140263805
8.42300862463618,20,14,10.384285714285713,8.42300862463618,0.28406712564543946,123.31561662680753
7.378306030502539,18,12,9.2375,7.378306030502539,0.47736445783132503,-6.977364564411191
7.862454989937973,4,4,2.0,7.862454989937973,0.7901204819277087,-6.624901140263805
2.9107758697782256,11,9,5.8428571428571425,2.9107758697782256,0.3386230636833049,40.08815443388471
3.8512097608345104,13,12,6.8,3.8512097608345104,0.3950602409638559,57.212202115700535
4.6456520240432235,11,10,5.8,4.6456520240432235,0.39506024096385517,-5.6593534654825675
15.211630145144174,5,4,2.5,15.211630145144174,0.7901204819277117,-10.140426439339876
4.6456520240432235,14,12,7.3375,4.6456520240432235,0.3456777108433736,57.212202115700535
3.465567066518536,6,6,3.0,3.465567066518536,0.7901204819277128,-14.88836180255976
3.856416772957117,8,8,3.5,3.856416772957117,0.7901204819277121,-14.88836180255976
1.7306909122535383,8,8,4.0,1.7306909122535383,0.8072932330827071,-6.588793475730846
6.298720722680079,9,7,4.5375,6.298720722680079,0.740737951807229,-8.563326539802176
3.465567066518536,6,6,3.0,3.465567066518536,0.8004436860068264,-7.09523046202563
4.290854921746609,12,11,6.0,4.290854921746609,0.8571428571428577,-12.225455241351977
7.633773373550074,19,13,10.191558441558442,7.633773373550074,-999,123.31561662680753
1.7306909122535383,8,8,4.0,1.7306909122535383,0.8072932330827071,-6.588793475730846
4.290854921746609,12,11,6.0,4.290854921746609,0.8571428571428577,-12.225455241351977
3.8512097608345104,13,12,6.8,3.8512097608345104,0.3950602409638559,57.212202115700535
3.465567066518536,6,6,3.0,3.465567066518536,0.7901204819277128,-14.88836180255976
4.6456520240432235,11,10,5.8,4.6456520240432235,0.39506024096385517,-5.6593534654825675
4.6456520240432235,14,12,7.3375,4.6456520240432235,0.3456777108433736,57.212202115700535
4.290854921746609,12,11,6.0,4.290854921746609,0.8571428571428577,-12.225455241351977
15.211630145144174,5,4,2.5,15.211630145144174,0.7901204819277117,-10.140426439339876
3.856416772957117,8,8,3.5,3.856416772957117,0.7901204819277121,-14.88836180255976
2.9107758697782256,11,9,5.8428571428571425,2.9107758697782256,0.3386230636833049,40.08815443388471
7.633773373550074,19,13,10.191558441558442,7.633773373550074,-999,123.31561662680753
3.856416772957117,8,8,3.5,3.856416772957117,0.7901204819277121,-14.88836180255976
2.9107758697782256,11,9,5.8428571428571425,2.9107758697782256,0.3386230636833049,40.08815443388471
6.298720722680079,9,7,4.5375,6.298720722680079,0.740737951807229,-8.563326539802176
3.8512097608345104,13,12,6.8,3.8512097608345104,0.3950602409638559,57.212202115700535
4.267809251663664,5,4,2.5,4.267809251663664,0.7901204819277112,-8.563326539802176
4.6456520240432235,14,12,7.3375,4.6456520240432235,0.3456777108433736,57.212202115700535
4.796850664013402,14,11,7.3428571428571425,4.796850664013402,0.3386230636833048,40.08815443388471
3.8512097608345104,13,12,6.8,3.8512097608345104,0.3950602409638559,57.212202115700535
