Generation,Best Fitness
1,296.36901358079365
2,296.36901358079365
3,299.28275542177965
4,308.0172416177096
5,308.0172416177096
6,308.0172416177096
7,308.0172416177096
8,308.0217416177096
9,308.0217416177096
10,299.651666175228
11,299.651666175228
12,299.651666175228
13,299.651666175228
14,299.651666175228
15,299.304690944375
16,299.651666175228
17,299.651666175228
18,299.651666175228
19,299.651666175228
20,299.651666175228
