Generation,Best Fitness
0,-1.968570322639558
1,-1.968570322639558
2,-1.968570322639558
3,-1.968570322639558
4,-1.968570322639558
5,-1.968570322639558
6,-1.968570322639558
7,-1.968570322639558
8,-1.968570322639558
9,-1.968570322639558
10,-1.968570322639558
11,-1.968570322639558
12,-1.968570322639558
13,-1.968570322639558
14,-1.968570322639558
15,-1.968570322639558
16,-1.968570322639558
17,-1.968570322639558
18,-1.968570322639558
19,-1.968570322639558
20,-1.968570322639558
