Generation,Best Fitness
0,-0.7901204819277124
1,-0.7901204819277124
2,-0.800443686006826
3,-0.800443686006826
4,-0.800443686006826
5,-0.8072932330827071
6,-0.8072932330827071
7,-0.8072932330827071
8,-0.807293233082708
9,-0.807293233082708
10,-0.807293233082708
11,-0.807293233082708
12,-0.807293233082708
13,-0.807293233082708
