Generation,Best Fitness
1,8.816985892269836
2,7.999511866295808
3,4.296866268479701
4,4.296866268479701
5,4.296866268479701
6,4.296866268479701
7,4.296866268479701
8,4.296866268479701
9,4.296866268479701
10,4.296866268479701
11,4.296866268479701
12,4.296866268479701
13,4.296866268479701
14,4.296866268479701
15,4.296866268479701
16,4.296866268479701
17,4.296866268479701
18,4.296866268479701
19,4.296866268479701
20,4.296866268479701
