Generation,Best Fitness
0,-1.3077098416697197
1,-1.9689852325206638
2,-1.9689852325206638
3,-1.9689852325206638
4,-1.9689852325206638
5,-2.027562506455794
6,-2.027562506455794
7,-2.027562506455794
8,-2.027562506455794
9,-2.30419747437219
10,-2.30419747437219
11,-2.30419747437219
12,-2.30419747437219
13,-2.30419747437219
14,-2.584197474372197
15,-2.584197474372197
16,-2.584197474372197
17,-2.584197474372197
18,-2.584197474372197
19,-2.584197474372197
20,-2.584197474372197
