Generation,Best Fitness
0,-11.65049603174627
1,-12.233020833333141
2,-12.233020833333141
3,-12.233020833333141
4,-12.233020833333141
5,-12.233020833333141
6,-18.394027777778092
7,-18.394027777778092
8,-18.394027777778092
9,-18.394027777778092
10,-18.394027777778092
11,-18.394027777778092
12,-18.394027777778092
13,-18.394027777778092
14,-18.394027777778092
15,-18.394027777778092
16,-18.394027777778092
17,-18.394027777778092
18,-18.394027777778092
19,-18.394027777778092
