Fitness,Total Reactions,Length,Net_count,Net_Tox,Network_yield,Gibbs
317.8683426923219,21,9,13.514583333333334,13.069426833970493,-999,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
301.02888010047667,17,7,10.762500000000001,3.637794114484705,-999,-13.137143612101163
321.79593200189606,30,10,18.15388888888889,25.187416996255813,-999,58.061409679891135
316.8914473003549,16,6,9.872499999999999,13.648074874135345,-999,57.500411627639295
308.3688724815255,29,11,17.771856060606062,15.765815603730658,-999,0.9207627129880231
301.3172204828811,14,6,8.8725,13.648074874135345,-999,-18.87072245972981
299.58275542177967,13,5,8.184999999999999,0.8426516631453853,-999,-13.706374554247251
306.74701378772943,25,9,15.131666666666668,2.586884876311969,-999,9.950684062335277
320.31821822022675,50,10,28.675463203463202,1.9674392733213686,-999,58.110457022617624
306.80661023563226,39,13,22.886826923076924,16.90368748448852,-999,-15.700876690942485
316.5914473003549,14,6,8.8725,13.648074874135345,-999,57.500411627639295
300.0023758957008,16,4,8.950000000000001,11.913198719870348,-999,-23.826319241366242
316.5444720695019,16,6,9.872499999999999,11.913198719870348,-999,57.500411627639295
318.89262322379983,18,8,11.380357142857143,20.83117072482229,-999,58.061409679891135
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
301.02888010047667,17,7,10.762500000000001,3.637794114484705,-999,-13.137143612101163
321.79593200189606,30,10,18.15388888888889,25.187416996255813,-999,58.061409679891135
316.8914473003549,16,6,9.872499999999999,13.648074874135345,-999,57.500411627639295
308.3688724815255,29,11,17.771856060606062,15.765815603730658,-999,0.9207627129880231
301.3172204828811,14,6,8.8725,13.648074874135345,-999,-18.87072245972981
299.58275542177967,13,5,8.184999999999999,0.8426516631453853,-999,-13.706374554247251
306.74701378772943,25,9,15.131666666666668,2.586884876311969,-999,9.950684062335277
320.31821822022675,50,10,28.675463203463202,1.9674392733213686,-999,58.110457022617624
306.80661023563226,39,13,22.886826923076924,16.90368748448852,-999,-15.700876690942485
316.5914473003549,14,6,8.8725,13.648074874135345,-999,57.500411627639295
300.0023758957008,16,4,8.950000000000001,11.913198719870346,-999,-23.826319241366242
316.5444720695019,16,6,9.872499999999999,11.913198719870348,-999,57.500411627639295
318.89262322379983,18,8,11.380357142857143,20.83117072482229,-999,58.061409679891135
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
300.0023758957008,16,4,8.950000000000001,11.913198719870348,-999,-23.826319241366242
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
14.799731276865911,13,8,8.230357142857143,4.889855792819823,0.49143116694352246,57.500411627639295
