Generation,Best Fitness
1,14.799731276865911
2,14.799731276865911
3,14.799731276865911
4,14.799731276865911
5,14.799731276865911
6,14.799731276865911
7,14.799731276865911
8,14.799731276865911
9,14.799731276865911
10,14.799731276865911
11,14.799731276865911
12,14.799731276865911
13,14.799731276865911
14,14.799731276865911
15,14.799731276865911
16,14.799731276865911
17,14.799731276865911
18,14.799731276865911
19,14.799731276865911
20,14.799731276865911
