Generation,Best Fitness
0,-0.61843023255814
1,-0.61843023255814
2,-0.61843023255814
3,-0.61843023255814
4,-0.61843023255814
5,-0.61843023255814
6,-0.61843023255814
7,-0.61843023255814
8,-0.61843023255814
9,-0.61843023255814
10,-0.61843023255814
11,-0.61843023255814
12,-0.6720138888888875
13,-0.6720138888888875
14,-0.7374387527839639
15,-0.7374387527839639
16,-0.7374387527839639
17,-0.7374387527839741
18,-0.7374387527839741
19,-0.7374387527839741
20,-0.7374387527839741
