Fitness,Total Reactions,Length,Net_count,Net_Tox,Network_yield,Gibbs
299.67275542177964,13,5,8.485,0.8426516631453853,-999,-13.706374554247251
303.60951112017005,16,6,9.850000000000001,8.930153723693905,-999,-4.157598122843762
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
296.36901358079365,4,3,2.6,0.3211576936513508,-999,-20.876089789683263
305.05102365003984,25,9,14.648690476190477,15.927902084289522,-999,-11.145819548376142
298.23389565439373,3,3,2.1,0.3211576936513508,-999,-10.801679421682532
313.81344503186705,11,7,6.992857142857143,2.577527817410383,-999,57.500411627639295
302.3126033396246,17,6,10.372499999999999,13.648074874135345,-999,-16.143808176012286
299.9360921684375,10,7,6.492857142857143,0.8426516631453853,-999,-9.401476535243589
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
306.53428194100445,37,9,22.306785714285713,11.247721502074013,-999,-10.536490368480237
302.05758443008233,21,7,12.73452380952381,6.999603882280381,-999,-14.313467446154359
299.28275542177965,11,5,7.185,0.8426516631453853,-999,-13.706374554247251
308.0172416177096,39,12,23.285050505050506,18.136523013125608,-999,-11.477890682153287
310.2528430385132,42,13,24.470576923076923,11.006413823318457,-999,5.051935984632202
299.67275542177964,13,5,8.485,0.8426516631453853,-999,-13.706374554247251
303.62236826302717,16,6,9.892857142857142,8.930153723693905,-999,-4.157598122843762
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
296.36901358079365,4,3,2.6,0.3211576936513508,-999,-20.876089789683263
305.05102365003984,25,9,14.648690476190477,15.927902084289522,-999,-11.145819548376142
298.23389565439373,3,3,2.1,0.3211576936513508,-999,-10.801679421682532
313.81344503186705,11,7,6.992857142857143,2.577527817410383,-999,57.500411627639295
302.3126033396246,17,6,10.372499999999999,13.648074874135345,-999,-16.143808176012286
299.9360921684375,10,7,6.492857142857143,0.8426516631453853,-999,-9.401476535243589
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
306.53428194100445,37,9,22.306785714285713,11.247721502074013,-999,-10.536490368480237
302.05758443008233,21,7,12.73452380952381,6.999603882280381,-999,-14.313467446154359
299.28275542177965,11,5,7.185,0.8426516631453853,-999,-13.706374554247251
308.0217416177096,39,12,23.300050505050507,18.136523013125608,-999,-11.477890682153287
310.2528430385132,42,13,24.470576923076923,11.006413823318457,-999,5.051935984632202
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
299.28275542177965,11,5,7.185,0.8426516631453853,-999,-13.706374554247251
302.3126033396246,17,6,10.372499999999999,13.648074874135345,-999,-16.143808176012286
308.0172416177096,39,12,23.285050505050506,18.136523013125608,-999,-11.477890682153287
296.36901358079365,4,3,2.6,0.3211576936513508,-999,-20.876089789683263
299.28275542177965,11,5,7.185,0.8426516631453853,-999,-13.706374554247251
308.0217416177096,39,12,23.300050505050507,18.136523013125608,-999,-11.477890682153287
299.28275542177965,11,5,7.185,0.8426516631453853,-999,-13.706374554247251
310.2528430385132,42,13,24.470576923076923,11.006413823318457,-999,5.051935984632202
299.9360921684375,10,7,6.492857142857143,0.8426516631453853,-999,-9.401476535243589
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
302.05758443008233,21,7,12.73452380952381,6.999603882280381,-999,-14.313467446154359
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
310.2528430385132,42,13,24.470576923076923,11.006413823318457,-999,5.051935984632202
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
311.6565804825396,35,13,21.26853146853147,21.95691518475075,-999,5.92319002515
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
308.0172416177096,39,12,23.285050505050506,18.136523013125608,-999,-11.477890682153287
310.2528430385132,42,13,24.470576923076923,11.006413823318457,-999,5.051935984632202
302.3126033396246,17,6,10.372499999999999,13.648074874135345,-999,-16.143808176012286
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
311.0710338644481,42,13,24.49974358974359,15.053617952992894,-999,5.051935984632202
299.28275542177965,11,5,7.185,0.8426516631453853,-999,-13.706374554247251
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
302.3126033396246,17,6,10.372499999999999,13.648074874135345,-999,-16.143808176012286
299.9360921684375,10,7,6.492857142857143,0.8426516631453853,-999,-9.401476535243589
308.0172416177096,39,12,23.285050505050506,18.136523013125608,-999,-11.477890682153287
308.0172416177096,39,12,23.285050505050506,18.136523013125608,-999,-11.477890682153287
308.0172416177096,39,12,23.285050505050506,18.136523013125608,-999,-11.477890682153287
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
312.4747713084745,35,13,21.297698135198136,26.004119314425182,-999,5.92319002515
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
311.6565804825396,35,13,21.26853146853147,21.95691518475075,-999,5.92319002515
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
310.37265820555206,32,9,19.4375,25.06673932870861,-999,-0.8596983009481676
