Generation,Best Fitness
0,5.925
1,5.4
2,4.5
3,4.5
4,4.5
5,4.5
6,2.1
7,2.1
8,2.1
9,2.1
10,2.1
11,2.1
12,2.1
13,2.1
14,2.1
15,2.1
16,2.1
17,2.1
18,2.1
19,2.1
20,2.1
