Generation,Best Fitness
0,-15.315674871860978
1,-15.315674871860978
2,-15.315674871860978
3,-15.85976957583338
4,-20.857010260081655
5,-20.857010260081655
6,-20.857010260081655
7,-20.857010260081655
8,-20.857010260081655
9,-20.857010260081655
