Fitness,Total Reactions,Length,Net_count,Net_Tox,Network_yield
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
402.912648420625,11,7,6.992857142857143,2.577527817410383,-999
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
407.5544995443949,26,10,15.364583333333334,9.043331055307855,-999
411.8538195051018,43,15,25.00586038961039,11.257376746288111,-999
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
407.5544995443949,26,10,15.364583333333334,9.043331055307855,-999
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.829310146413414,31,12,18.31534090909091,13.09053518498229,0.2873331355485228
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
6.308477165099464,21,8,12.476607142857143,7.130462329536435,0.2706453948767008
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
6.758346286885349,21,10,12.789722222222222,8.62142816197621,0.2045705859969562
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
413.8287982495504,45,17,26.394652553329024,18.354686141093897,-999
408.88186466757645,26,13,15.907077922077923,14.59516749372632,-999
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
403.1625303326291,13,5,8.485,0.8426516631453853,-999
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
6.758346286885349,21,10,12.789722222222222,8.62142816197621,0.2045705859969562
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
6.308477165099464,21,8,12.476607142857143,7.130462329536435,0.2706453948767008
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
6.308477165099464,21,8,12.476607142857143,7.130462329536435,0.2706453948767008
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
408.6841698307554,29,12,18.356915584415585,8.70701798494572,-999
400.50423153873027,3,3,2.1,0.3211576936513508,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
408.1850240657362,24,11,14.638522727272726,13.648074874135345,-999
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
6.308477165099464,21,8,12.476607142857143,7.130462329536435,0.2706453948767008
9.110129126642923,28,10,16.40347222222222,13.09053518498229,0.17341699810606034
9.110129126642923,28,10,16.40347222222222,13.09053518498229,0.17341699810606034
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
6.758346286885349,21,10,12.789722222222222,8.62142816197621,0.2045705859969562
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
9.09428474114639,28,10,16.40347222222222,13.09053518498229,0.21302796184738898
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
6.758346286885349,21,10,12.789722222222222,8.62142816197621,0.2045705859969562
9.110129126642923,28,10,16.40347222222222,13.09053518498229,0.17341699810606034
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
6.308477165099464,21,8,12.476607142857143,7.130462329536435,0.2706453948767008
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
9.110129126642923,28,10,16.40347222222222,13.09053518498229,0.17341699810606034
6.758346286885349,21,10,12.789722222222222,8.62142816197621,0.2045705859969562
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
6.308477165099464,21,8,12.476607142857143,7.130462329536435,0.2706453948767008
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
10.297376601425325,27,13,16.493076923076924,18.89953766728128,0.19940425315425103
402.6235303326291,11,7,7.1375,0.8426516631453853,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
402.42567318977194,10,7,6.642857142857143,0.8426516631453853,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
6.308477165099464,21,8,12.476607142857143,7.130462329536435,0.2706453948767008
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
406.0320923438471,16,11,10.471558441558443,11.217344836118624,-999
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
407.67188216821654,23,12,14.22310606060606,11.913198719870348,-999
9.200577489375434,24,9,14.282083333333334,17.69527900380978,0.128279111799639
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
4.296866268479701,12,7,7.701190476190477,6.62473194708482,0.2713907785336362
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.296866268479701,12,7,7.701190476190477,6.62473194708482,0.2713907785336362
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.478791627512202,13,7,8.201190476190476,6.62473194708482,0.3165773809523811
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.296866268479701,12,7,7.701190476190477,6.62473194708482,0.2713907785336362
9.200577489375434,24,9,14.282083333333334,17.69527900380978,0.128279111799639
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.494175484618173,13,7,8.201190476190476,6.62473194708482,0.27811773818745245
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
403.17264842062497,12,7,7.642857142857143,2.577527817410383,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
403.17264842062497,12,7,7.642857142857143,2.577527817410383,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
402.700673189772,11,8,7.330357142857142,0.8426516631453853,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.494175484618173,13,7,8.201190476190476,6.62473194708482,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
409.7981158851691,29,15,17.77551948051948,15.439540464806468,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
402.77264842062493,10,7,6.642857142857143,2.577527817410383,-999
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
4.143117040309382,13,7,8.195833333333333,4.889855792819823,0.2829686289697899
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.9472002537651742,12,7,7.701190476190477,4.889855792819823,0.27811773818745245
3.931816396659203,12,7,7.701190476190477,4.889855792819823,0.3165773809523808
