Generation,Best Fitness
1,4.097267079072137
2,3.749865344610477
3,3.749865344610477
4,3.749865344610477
5,3.749865344610477
6,3.749865344610477
7,3.749865344610477
8,3.749865344610477
9,3.749865344610477
10,3.749865344610477
11,3.749865344610477
12,3.749865344610477
13,3.749865344610477
14,3.749865344610477
15,3.749865344610477
16,3.749865344610477
17,3.749865344610477
18,3.749865344610477
19,3.749865344610477
20,3.749865344610477
